,bhk,locality,area,price
908,1,Aadi Allure Wings A To E,508,1.17
909,1,Aadi Allure Wings A To E,461,1.12
910,1,Aadi Allure Wings A To E,503,1.22
911,2,Aadi Allure Wings A To E,627,1.5
912,2,Aadi Allure Wings A To E,730,1.74
913,1,Aadi Allure Wings A To E,458,1.11
914,1,Aadi Allure Wings A To E,507,1.23
915,2,Aadi Allure Wings A To E,733,1.75
916,2,Aadi Allure Wings A To E,665,1.59
918,1,Aadi Allure Wings A To E,653,1.25
919,1,Aadi Allure Wings A To E,653,1.25
921,1,Aadi Allure Wings A To E,599,1.15
922,2,Aadi Allure Wings A To E,733,1.75
923,2,Aadi Allure Wings A To E,665,1.59
924,1,Aadi Allure Wings A To E,507,1.23
925,1,Aadi Allure Wings A To E,461,1.12
926,2,Aadi Allure Wings A To E,627,1.5
927,1,Aadi Allure Wings A To E,503,1.23
928,2,Aadi Allure Wings A To E,733,1.75
929,1,Aadi Allure Wings A To E,503,1.22
930,2,Aadi Allure Wings A To E,730,1.74
931,1,Aadi Allure Wings A To E,458,1.11
932,1,Aadi Allure Wings A To E,461,1.12
933,1,Aadi Allure Wings A To E,503,1.22
934,2,Aadi Allure Wings A To E,627,1.5
935,2,Aadi Allure Wings A To E,730,1.74
936,1,Aadi Allure Wings A To E,458,1.11
937,1,Aadi Allure Wings A To E,507,1.23
938,2,Aadi Allure Wings A To E,733,1.75
939,2,Aadi Allure Wings A To E,665,1.59
940,1,Aaditya Gurukrupa,678,75.96
941,1,Aaditya Gurukrupa,674,75.51
942,1,Aaditya Gurukrupa,734,82.24
943,1,Aaditya Gurukrupa,753,84.36
944,1,Aaditya Gurukrupa,884,99.04
945,1,Aaditya Gurukrupa,879,98.48
946,1,Aaditya Gurukrupa,871,97.59
947,1,Aaditya Gurukrupa,545,61.06
948,1,Aaditya Gurukrupa,680,76.19
949,1,Aaditya Gurukrupa,554,62.07
950,1,Aaditya Gurukrupa,844,94.56
951,1,Aaditya Gurukrupa,549,61.5
952,1,Aaditya Gurukrupa,486,54.45
953,1,Aaditya Gurukrupa,648,72.59
954,2,Aaron Shree Chamunda Harmony,1080,92.0
955,2,Aaron Shree Chamunda Harmony,1035,91.5
956,1,Aaron Shree Chamunda Harmony,685,64.0
957,1,Aaron Shree Chamunda Harmony,685,64.0
958,2,Aaron Shree Chamunda Harmony,1050,87.0
959,1,Aaron Shree Chamunda Harmony,690,60.0
960,2,Aaron Shree Chamunda Harmony,1056,86.0
961,2,Aaron Shree Chamunda Harmony,1050,87.0
962,1,Aaron Shree Chamunda Harmony,679,65.0
963,1,Aaron Shree Chamunda Harmony,650,56.0
964,2,Aayush Gulmohar,859,2.02
965,2,Aayush Gulmohar,859,2.02
966,1,Aayush Gulmohar,430,1.01
967,1,Aayush Gulmohar,430,1.01
968,2,Aayush Gulmohar,705,1.66
969,2,Aayush Gulmohar,705,1.66
970,1,Abbas Roshan Residency,469,93.8
971,1,Abbas Roshan Residency,469,93.8
972,1,Abbas Roshan Residency,485,97.0
973,1,Abbas Roshan Residency,485,97.0
974,1,Abbas Roshan Residency,469,93.8
975,1,Abbas Roshan Residency,469,93.8
976,1,Abbas Roshan Residency,485,97.0
977,1,Abbas Roshan Residency,485,97.0
978,1,Abbas Roshan Residency,491,98.2
979,1,Abbas Roshan Residency,491,98.2
980,1,Abbas Roshan Residency,482,96.4
981,1,Abbas Roshan Residency,482,96.4
982,1,Abbas Roshan Residency,489,97.8
983,1,Abbas Roshan Residency,489,97.8
984,1,Abbas Roshan Residency,734,70.0
986,2,Abhigna Avirahi Heights,850,1.3
987,2,Abhigna Avirahi Heights,995,1.4
988,2,Abhigna Avirahi Heights,1160,1.4
989,2,Abhigna Avirahi Heights,1000,1.3
990,2,Abhigna Avirahi Heights,950,1.45
993,1,Abhigna Avirahi Heights,650,1.0
994,2,Abhigna Avirahi Heights,888,1.3
995,2,Abhigna Avirahi Heights,1000,1.5
996,3,Abhigna Avirahi Heights,900,1.85
997,2,Abhigna Avirahi Heights,1000,1.5
998,3,Abhigna Avirahi Heights,900,1.85
999,2,Abhigna Avirahi Heights,750,1.29
1000,2,Abhigna Avirahi Heights,750,1.29
1001,2,Abhigna Avirahi Heights,750,1.29
1002,2,Abhigna Avirahi Heights,1004,1.75
1003,3,Abhigna Avirahi Heights,1387,2.35
1004,2,Abhigna Avirahi Heights,933,1.3
1006,1,Abrol Krishna Green Land Park,550,52.0
1007,1,Abrol Krishna Green Land Park,419,51.0
1008,1,Abrol Krishna Green Land Park,419,51.0
1009,1,Abrol Krishna Green Land Park,419,51.0
1010,1,Abrol Krishna Green Land Park,419,51.0
1011,1,Abrol Krishna Green Land Park,419,51.0
1012,1,Abrol Krishna Green Land Park,419,51.0
1013,1,Abrol Krishna Green Land Park,419,51.0
1014,1,Abrol Krishna Green Land Park,419,51.0
1015,1,Abrol Krishna Green Land Park,419,51.0
1016,1,Abrol Krishna Green Land Park,419,51.0
1017,1,Abrol Krishna Green Land Park,419,51.0
1018,1,Abrol Krishna Green Land Park,419,51.0
1019,1,Abrol Krishna Green Land Park,419,51.0
1020,1,Ace Courtyard,336,49.0
1021,1,Ace Courtyard,336,49.0
1022,1,Ace Courtyard,333,47.0
1023,1,Ace Courtyard,333,47.0
1024,1,Ace Courtyard,336,49.0
1025,1,Ace Courtyard,336,49.0
1026,1,Ace Courtyard,336,49.0
1027,1,Ace Courtyard,336,49.0
1028,1,Ace Courtyard,333,47.0
1029,1,Ace Courtyard,333,47.0
1030,1,Ace Courtyard,336,49.0
1031,1,Ace Courtyard,336,49.0
1032,1,Ace Courtyard,336,49.0
1033,1,Ace Courtyard,336,49.0
1034,1,Ace Courtyard,333,47.0
1035,1,Ace Courtyard,333,47.0
1036,1,Ace Courtyard,336,49.0
1037,1,Ace Courtyard,336,49.0
1038,1,Ace Courtyard,336,49.0
1039,1,Ace Courtyard,336,49.0
1040,1,Ace Courtyard,333,47.0
1041,1,Ace Courtyard,333,47.0
1042,1,Ace Homes,383,62.49
1043,1,Ace Homes,371,60.62
1044,1,Ace Homes,439,62.99
1045,1,Ace Homes,383,62.49
1046,1,Ace Homes,371,60.62
1047,1,Ace Homes,439,62.99
1048,3,Adani Estates Western Heights Phase 1 Residential,1921,5.5
1049,2,Adani Estates Western Heights Phase 1 Residential,1049,3.55
1050,2,Adani Estates Western Heights Phase 1 Residential,1211,3.65
1051,2,Adani Estates Western Heights Phase 1 Residential,1211,3.6
1052,3,Adani Estates Western Heights Phase 1 Residential,1764,7.0
1053,3,Adani Estates Western Heights Phase 1 Residential,1573,6.0
1054,3,Adani Estates Western Heights Phase 1 Residential,1775,5.5
1055,3,Adani Estates Western Heights Phase 1 Residential,1174,5.42
1056,3,Adani Estates Western Heights Phase 1 Residential,1179,5.54
1057,3,Adani Estates Western Heights Phase 1 Residential,1181,5.57
1058,2,Adani Estates Western Heights Phase 1 Residential,932,4.43
1059,3,Adani Estates Western Heights Phase 1 Residential,1335,6.28
1060,3,Adani Estates Western Heights Phase 1 Residential,1234,6.07
1061,4,Adani Estates Western Heights Phase 1 Residential,1648,7.92
1062,3,Adani Estates Western Heights Phase 1 Residential,1305,6.21
1063,3,Adani Estates Western Heights Phase 1 Residential,1142,5.45
1064,3,Adani Estates Western Heights Phase 1 Residential,1344,6.55
1065,3,Adani Estates Western Heights Phase 1 Residential,1418,6.81
1066,3,Adani Estates Western Heights Phase 1 Residential,1210,5.95
1067,2,Adani Estates Western Heights Phase 1 Residential,894,4.26
1070,2,Adani The Views,929,2.84
1071,2,Adani The Views,745,2.38
1072,3,Adani The Views,929,3.09
1074,2,Adani The Views,746,1.86
1075,2,Adani The Views,827,2.14
1076,2,Adani The Views,811,2.04
1077,2,Adani The Views,608,1.67
1078,2,Adani The Views,745,2.1
1079,2,Adani The Views,715,2.05
1080,3,Adeshwar 72 Parksyde,962,3.36
1081,4,Adeshwar 72 Parksyde,1769,6.19
1082,2,Adeshwar 72 Parksyde,601,2.1
1083,3,Adeshwar 72 Parksyde,1109,3.88
1084,2,Adeshwar 72 Parksyde,829,2.89
1085,1,Adeshwar 72 Parksyde,405,1.41
1086,4,Adeshwar 72 Parksyde,1249,4.37
1087,3,Adeshwar 72 Parksyde,1059,3.7
1088,3,Adeshwar 72 Parksyde,962,3.36
1089,4,Adeshwar 72 Parksyde,1769,6.19
1090,2,Adeshwar 72 Parksyde,601,2.1
1091,3,Adeshwar 72 Parksyde,1109,3.88
1092,2,Adeshwar 72 Parksyde,829,2.89
1093,1,Adeshwar 72 Parksyde,405,1.41
1094,4,Adeshwar 72 Parksyde,1249,4.37
1095,3,Adeshwar 72 Parksyde,1059,3.7
1096,2,Adhiraj Capital City,1010,85.0
1097,2,Adhiraj Capital City,1250,89.0
1098,2,Adhiraj Capital City,1065,80.0
1099,2,Adhiraj Capital City,1060,79.99
1100,2,Adhiraj Capital City,1130,85.0
1101,2,Adhiraj Capital City,769,85.0
1102,2,Adhiraj Capital City,1081,73.0
1103,2,Adhiraj Capital City,1103,77.0
1104,2,Adhiraj Capital City,800,80.0
1105,2,Adhiraj Capital City,1100,77.0
1106,2,Adhiraj Capital City,999,81.0
1107,1,Adhiraj Capital City,858,80.0
1108,2,Adhiraj Capital City,887,90.0
1109,2,Adhiraj Capital City Tower Meraki,1030,81.0
1110,2,Adhiraj Capital City Tower Meraki,1030,81.0
1111,2,Adhiraj Capital City Tower Meraki,1030,81.0
1112,2,Adhiraj Capital City Tower Meraki,1030,81.0
1113,2,Adhiraj Capital City Tower Meraki,1030,81.0
1114,2,Adhiraj Capital City Tower Meraki,1030,81.0
1115,2,Adhiraj Capital City Tower Meraki,1030,81.0
1116,2,Adhiraj Capital City Tower Meraki,1030,81.0
1117,2,Adhiraj Capital City Tower Meraki,1030,81.0
1118,2,Adhiraj Capital City Tower Meraki,1185,98.0
1119,2,Adhiraj Capital City Tower Meraki,891,93.0
1120,2,Adhiraj Capital City Tower Meraki,891,93.0
1121,2,Adhiraj Capital City Tower Meraki,891,93.0
1123,2,Adhiraj Mainland,980,81.0
1128,2,Adhiraj Mainland,769,1.16
1129,2,Adhiraj Mainland,769,1.16
1134,2,Adhiraj Mainland,1134,96.0
1137,2,Adhiraj Mainland,1090,79.0
1141,2,Adhiraj Mainland,920,82.49
1142,2,Adhiraj Mainland,920,79.99
1146,2,Adhiraj Mainland,999,90.0
1147,2,Adhiraj Mainland,829,89.0
1149,1,Adityaraj Adityaraj Amrut Comfort Home,453,89.0
1150,1,Adityaraj Adityaraj Amrut Comfort Home,453,89.0
1151,1,Adityaraj Adityaraj Amrut Comfort Home,453,89.0
1152,1,Adityaraj Adityaraj Amrut Comfort Home,453,89.0
1153,1,Adityaraj Adityaraj Amrut Comfort Home,453,95.0
1154,1,Adityaraj Adityaraj Amrut Comfort Home,453,95.0
1155,1,Adityaraj Adityaraj Amrut Comfort Home,443,93.0
1156,1,Adityaraj Avenue,550,69.0
1157,1,Adityaraj Avenue,450,80.0
1158,1,Adityaraj Avenue,520,82.0
1159,1,Adityaraj Avenue,450,79.0
1160,1,Adityaraj Avenue,500,79.0
1161,1,Adityaraj Avenue,575,77.62
1162,1,Adityaraj Avenue,550,77.42
1163,1,Adityaraj Avenue,510,75.66
1164,1,Adityaraj Avenue,393,68.0
1165,1,Adityaraj Avenue,500,80.0
1166,1,Adityaraj Avenue,555,75.0
1167,1,Adityaraj Avenue,481,79.0
1168,1,Adityaraj Avenue,481,79.0
1169,1,Adityaraj Avenue,481,79.0
1170,1,Adityaraj Avenue,595,71.1
1171,1,Adityaraj Avenue,595,71.4
1172,1,Adityaraj Avenue,593,70.75
1173,1,Adityaraj Avenue,595,71.3
1174,1,Adityaraj Avenue,596,71.35
1176,1,Adityaraj Avenue,595,71.1
1177,1,Adityaraj Avenue,593,70.56
1178,1,Adityaraj Avenue,586,69.3
1180,1,Adityaraj Avenue,400,75.0
1181,1,Adityaraj Avenue,400,69.0
1182,1,Adityaraj Avenue,445,69.0
1183,1,Adityaraj Avenue,445,69.0
1184,1,Adityaraj Avenue,445,69.0
1185,1,Adityaraj Avenue,445,69.0
1186,1,Adityaraj Breeze,500,86.0
1187,1,Adityaraj Breeze,470,69.0
1188,1,Adityaraj Breeze,500,73.0
1189,1,Adityaraj Breeze,500,68.0
1190,1,Adityaraj Breeze,470,72.0
1191,1,Adityaraj Breeze,600,82.0
1192,1,Adityaraj Breeze,500,88.0
1193,1,Adityaraj Breeze,500,74.0
1194,1,Adityaraj Breeze,500,86.0
1195,1,Adityaraj Breeze,368,64.0
1196,1,Adityaraj Breeze,368,66.0
1197,1,Adityaraj Breeze,368,66.0
1198,1,Adityaraj Breeze,368,66.0
1199,1,Adityaraj Breeze,520,65.0
1200,1,Adityaraj Breeze,520,65.0
1201,1,Adityaraj Breeze,611,74.0
1202,1,Adityaraj Breeze,611,74.0
1207,1,Adityaraj Breeze,581,68.0
1208,1,Adityaraj Breeze,581,68.0
1209,1,Adityaraj Breeze,568,66.0
1210,1,Adityaraj Breeze,568,66.0
1211,1,Adityaraj Breeze,425,68.0
1213,1,Adityaraj Breeze,370,66.0
1214,1,Adityaraj Breeze,370,66.0
1215,1,Adityaraj Fortune,560,80.0
1216,1,Adityaraj Fortune,550,75.0
1217,1,Adityaraj Fortune,500,72.0
1218,1,Adityaraj Fortune,500,80.0
1219,1,Adityaraj Fortune,590,85.0
1220,1,Adityaraj Fortune,570,83.0
1221,1,Adityaraj Fortune,645,73.0
1222,1,Adityaraj Gurukripa CHS,550,83.0
1223,1,Adityaraj Gurukripa CHS,500,80.0
1224,1,Adityaraj Gurukripa CHS,555,75.0
1225,1,Adityaraj Gurukripa CHS,510,88.0
1226,1,Adityaraj Gurukripa CHS,510,88.0
1227,1,Adityaraj Gurukripa CHS,481,79.0
1228,1,Adityaraj Gurukripa CHS,510,88.0
1229,1,Adityaraj Gurukripa CHS,420,77.0
1230,1,Adityaraj Gurukripa CHS,450,76.0
1231,2,Adityaraj Manoranjan CHS,600,1.4
1232,2,Adityaraj Manoranjan CHS,747,1.5
1233,1,Adityaraj Royale,500,79.0
1234,1,Adityaraj Royale,500,69.0
1235,1,Adityaraj Royale,500,79.0
1236,1,Adityaraj Royale,500,79.0
1237,1,Adityaraj Royale,614,79.99
1238,1,Adityaraj Royale,384,71.0
1239,1,Adityaraj Royale,500,75.0
1240,1,Adityaraj Royale,450,78.0
1241,1,Adityaraj Royale,555,75.0
1242,1,Adityaraj Royale,445,69.0
1243,1,Adityaraj Royale,445,69.0
1244,1,Adityaraj Royale,440,71.0
1245,1,Adityaraj Royale,440,71.0
1246,1,Adityaraj Royale,445,69.0
1247,1,Adityaraj Royale,445,69.0
1248,1,Adityaraj Royale,445,69.0
1249,1,Adityaraj Royale,445,69.0
1252,1,Adityaraj Saphalya,424,1.19
1253,1,Adityaraj Saphalya,440,1.23
1254,1,Adityaraj Saphalya,510,1.43
1255,1,Adityaraj Saphalya,406,1.14
1257,1,Adityaraj Saphalya,424,1.1
1258,1,Adityaraj Saphalya,424,1.19
1259,1,Adityaraj Saphalya,440,1.23
1260,1,Adityaraj Saphalya,510,1.43
1261,1,Adityaraj Saphalya,406,1.14
1265,1,Adityaraj Saphalya,592,1.16
1266,1,Adityaraj Square,500,76.0
1267,1,Adityaraj Square,370,67.0
1268,1,Adityaraj Square,390,71.0
1269,1,Adityaraj Square,374,67.0
1270,1,Adityaraj Square,574,68.0
1271,1,Adityaraj Square,583,70.0
1272,1,Adityaraj Square,588,71.0
1273,1,Adityaraj Square,590,72.0
1274,1,Adityaraj Square,400,70.0
1275,1,Adityaraj Square,420,76.0
1276,1,Adityaraj Square,400,67.0
1277,4,Advantage Windermere,1700,4.85
1278,3,Advantage Windermere,1500,4.75
1279,3,Advantage Windermere,1500,4.55
1280,3,Advantage Windermere,1500,4.5
1281,4,Advantage Windermere,1700,5.1
1282,3,Advantage Windermere,1500,4.65
1283,4,Advantage Windermere,2400,7.25
1284,1,Agarwal Agarwal Exotica,359,35.45
1285,1,Agarwal Agarwal Exotica,369,37.74
1286,1,Agarwal Agarwal Exotica,366,37.99
1287,1,Agarwal Agarwal Exotica,365,35.7
1288,1,Agarwal Agarwal Exotica,359,35.45
1289,1,Agarwal Agarwal Exotica,369,37.74
1290,1,Agarwal Agarwal Exotica,366,37.99
1291,1,Agarwal Agarwal Exotica,365,35.7
1292,2,Agarwal Doshi Complex,950,70.0
1293,1,Agarwal Doshi Complex,650,47.0
1294,3,Agarwal Doshi Complex,1260,92.0
1295,2,Agarwal Doshi Complex,970,72.0
1296,2,Agarwal Doshi Complex,950,73.0
1297,2,Agarwal Doshi Complex,950,73.0
1298,2,Agarwal Lifestyle,970,52.0
1299,3,Agarwal Lifestyle,1298,74.0
1300,1,Agarwal Lifestyle,695,36.75
1301,1,Agarwal Lifestyle,695,36.75
1302,1,Agarwal Lifestyle,695,36.75
1303,1,Agarwal Lifestyle,695,36.75
1304,1,Agarwal Lifestyle,695,36.75
1305,1,Agarwal Lifestyle,695,36.75
1306,1,Agarwal Lifestyle,695,36.75
1307,1,Agarwal Lifestyle,695,36.75
1308,1,Agarwal Lifestyle,695,36.75
1309,1,Agarwal Lifestyle,695,36.75
1310,1,Agarwal Lifestyle,695,36.75
1311,1,Agarwal Lifestyle,695,36.75
1312,1,Agarwal Lifestyle,695,36.75
1313,1,Agarwal Lifestyle,695,36.75
1314,1,Agarwal Lifestyle,695,36.75
1315,1,Agarwal Lifestyle,695,36.75
1316,1,Agarwal Lifestyle,695,36.75
1317,1,Agarwal Lifestyle,695,36.75
1318,1,Agarwal Lifestyle,695,36.75
1319,1,Agarwal Lifestyle,695,36.25
1320,1,Agarwal Lifestyle,695,36.25
1321,1,Agarwal Lifestyle,695,36.25
1322,1,Agarwal Lifestyle,695,36.25
1323,1,Agarwal Lifestyle,695,36.25
1324,1,Agarwal Lifestyle,695,36.25
1325,1,Agarwal Lifestyle,695,36.25
1326,1,Agarwal Lifestyle,695,36.25
1327,1,Agarwal Lifestyle,695,36.25
1328,1,Agarwal Lifestyle,695,36.25
1329,1,Agarwal Lifestyle,695,36.25
1330,1,Agarwal Lifestyle,695,36.25
1331,1,Agarwal Lifestyle,695,36.25
1332,1,Agarwal Lifestyle,695,36.25
1333,1,Agarwal Lifestyle,695,36.25
1334,1,Agarwal Lifestyle,695,36.25
1335,1,Agarwal Lifestyle,695,36.25
1336,1,Agarwal Lifestyle,695,36.25
1337,1,Agarwal Lifestyle,695,36.25
1339,1,Agarwal Lifestyle,635,35.0
1340,1,Agarwal Lifestyle,635,35.0
1341,1,Agarwal Lifestyle,560,32.0
1342,1,Agarwal Paramount,396,35.99
1343,1,Agarwal Paramount,396,35.99
1344,1,Agarwal Paramount,352,34.99
1345,1,Agarwal Paramount,352,34.99
1346,1,Agarwal Paramount,398,36.69
1347,1,Agarwal Paramount,398,36.69
1348,3,Agarwal Paramount,960,73.95
1349,1,Agarwal Paramount,395,39.09
1350,1,Agarwal Paramount,396,39.18
1351,1,Agarwal Paramount,393,38.89
1352,1,Agarwal Paramount,360,35.63
1353,1,Agarwal Paramount,359,35.52
1354,1,Agarwal Paramount,394,38.97
1355,1,Agarwal Paramount,370,36.62
1356,1,Agarwal Paramount,352,34.83
1357,1,Agarwal Paramount,382,37.8
1358,1,Agarwal Paramount,400,39.58
1359,1,Agarwal Paramount,380,37.58
1360,1,Agarwal Paramount,398,39.37
1361,1,Agarwal Paramount,381,37.69
1362,1,Agarwal Paramount,396,35.99
1363,1,Agarwal Paramount,396,35.99
1364,1,Agarwal Paramount,381,37.69
1365,1,Agarwal Paramount,396,35.99
1366,1,Agarwal Paramount,396,35.99
1367,1,Agarwal Paramount,352,34.99
1368,1,Agarwal Paramount,352,34.99
1369,1,Agarwal Paramount,398,36.69
1370,1,Agarwal Paramount,398,36.69
1371,1,Agarwal Paramount,546,39.99
1373,1,Agarwal Paramount,396,35.99
1374,1,Agarwal Paramount,352,34.99
1375,1,Agarwal Paramount,398,36.69
1376,1,Agarwal Paramount,396,35.99
1377,1,Agarwal Paramount,396,35.99
1378,1,Agarwal Paramount,352,34.99
1379,1,Agarwal Paramount,398,36.69
1380,1,Agarwal Paramount,396,35.99
1381,1,Agarwal Paramount,396,35.99
1382,1,Agarwal Paramount,352,34.99
1383,1,Agarwal Paramount,352,34.99
1384,1,Agarwal Paramount,398,36.69
1385,1,Agarwal Paramount,398,36.69
1386,1,Agarwal Paramount,398,36.69
1387,1,Agarwal Paramount,398,36.69
1388,1,Agarwal Paramount,396,35.99
1389,1,Agarwal Paramount,396,35.99
1390,1,Agarwal Paramount,352,34.99
1391,1,Agarwal Paramount,352,34.99
1392,1,Agarwal Paramount,398,36.69
1393,1,Agarwal Paramount,398,36.69
1394,1,Agarwal Paramount,395,37.52
1395,1,Agarwal Paramount,396,37.62
1396,1,Agarwal Paramount,393,37.33
1397,1,Agarwal Paramount,360,34.2
1398,1,Agarwal Paramount,359,34.1
1399,1,Agarwal Paramount,394,37.43
1400,1,Agarwal Paramount,370,35.15
1401,1,Agarwal Paramount,352,33.44
1402,1,Agarwal Paramount,382,36.29
1403,1,Agarwal Paramount,400,38.0
1404,1,Agarwal Paramount,380,36.1
1405,1,Agarwal Paramount,398,37.81
1406,1,Agarwal Paramount,381,36.19
1407,1,Agarwal Paramount,395,39.09
1408,1,Agarwal Paramount,396,39.18
1409,1,Agarwal Paramount,393,38.89
1410,1,Agarwal Paramount,360,35.63
1411,1,Agarwal Paramount,359,35.52
1412,1,Agarwal Paramount,394,38.97
1413,1,Agarwal Paramount,370,36.62
1414,1,Agarwal Paramount,352,34.83
1415,1,Agarwal Paramount,382,37.8
1416,1,Agarwal Paramount,400,39.58
1417,1,Agarwal Paramount,380,37.58
1418,1,Agarwal Paramount,398,39.37
1419,1,Agarwal Paramount,381,37.69
1420,2,Agrawal Group Kauls Heritage City,990,72.0
1421,2,Agrawal Group Kauls Heritage City,980,70.0
1422,2,Agrawal Group Kauls Heritage City,950,70.0
1423,2,Agrawal Group Kauls Heritage City,1100,88.0
1424,2,Agrawal Group Kauls Heritage City,950,60.0
1425,1,Agrawal Group Kauls Heritage City,575,45.0
1426,2,Agrawal Group Kauls Heritage City,950,60.0
1427,1,Agrawal Group Kauls Heritage City,575,45.0
1428,2,Agrawal Group Kauls Heritage City,970,70.0
1432,2,Ahuja Hive O2,750,1.4
1437,2,Ahuja Hive O2,744,1.78
1438,3,Ahuja Hive O2,1007,2.41
1439,2,Ahuja Hive O2,799,1.91
1440,2,Ahuja Hive O2,711,1.7
1441,2,Ahuja Hive O2,772,1.85
1442,2,Ahuja Hive O2,686,1.64
1443,3,Ahuja Hive O2,985,2.36
1444,2,Ahuja Hive O2,663,1.59
1445,2,Ahuja Hive O2,898,2.15
1446,2,Ahuja Hive O2,898,2.15
1447,2,Ahuja Hive O2,898,2.15
1448,3,Ahuja Lamor,1350,2.5
1449,2,Ahuja Lamor,1200,2.27
1450,3,Ahuja Lamor,1461,2.4
1451,2,Ahuja Lamor,1324,2.2
1452,3,Ahuja Lamor,1350,2.5
1453,3,Ahuja Lamor,1350,2.5
1454,3,Ahuja Lamor,1350,2.5
1455,3,Ahuja Lamor,1350,2.5
1456,2,Ahuja Lamor,950,1.8
1457,3,Ahuja Lamor,1550,2.6
1458,2,Ahuja Lamor,990,1.8
1459,3,Ahuja Lamor,1350,2.5
1460,3,Ahuja Lamor,1350,2.5
1461,2,Ahuja Lamor,950,1.8
1462,5,Ahuja Linkpark,1704,4.55
1463,6,Ahuja Linkpark,2100,5.62
1464,2,Ahuja Linkpark,644,1.65
1465,2,Ahuja Linkpark,644,1.73
1466,2,Ahuja Linkpark,706,1.79
1467,2,Ahuja Linkpark,706,1.89
1469,3,Ahuja Linkpark,998,2.65
1470,3,Ahuja Linkpark,1050,2.67
1471,3,Ahuja Linkpark,1050,2.81
1472,4,Ahuja Linkpark,1288,3.3
1473,4,Ahuja Linkpark,1288,3.46
1475,4,Ahuja Linkpark,1511,4.04
1478,3,Ahuja Linkpark,998,2.65
1479,3,Ahuja Linkpark,1050,2.67
1480,3,Ahuja Linkpark,1050,2.81
1481,4,Ahuja Linkpark,1288,3.3
1482,4,Ahuja Linkpark,1288,3.46
1484,4,Ahuja Linkpark,1511,4.04
1488,2,Ahuja Linkpark,705,1.68
1490,2,Ahuja Linkpark,644,1.55
1492,1,Ahuja Prasadam,670,35.0
1493,2,Ahuja Prasadam,950,50.0
1494,1,Ahuja Prasadam,725,34.9
1495,3,Ahuja Prasadam,1557,75.0
1497,1,Ahuja Prasadam,689,35.85
1498,2,Ahuja Prasadam,1013,53.0
1499,3,Ahuja Prasadam,1365,73.0
1500,1,Ahuja Prasadam,750,34.0
1501,2,Ahuja Prasadam,1014,55.0
1502,1,Ahuja Prasadam,640,32.0
1503,1,Ahuja Prasadam,656,31.5
1504,1,Ahuja Prasadam,656,31.5
1506,1,Ajay Bhav Residency,600,25.2
1507,1,Ajay Bhav Residency,655,27.51
1508,1,Ajay Bhav Residency,560,23.52
1509,1,Ajay Bhav Residency,560,22.4
1510,1,Ajay Bhav Residency,560,23.52
1511,1,Ajay Bhav Residency,560,22.4
1512,1,Ajay Bhav Residency,425,17.0
1513,1,Ajay Bhav Residency,560,23.52
1515,1,Ajmera Bhakti Park,585,1.16
1516,2,Ajmera Bhakti Park,1350,2.93
1517,3,Ajmera Bhakti Park,1315,2.65
1519,3,Ajmera Bhakti Park,1195,2.7
1520,3,Ajmera Bhakti Park,1315,2.8
1522,3,Ajmera Bhakti Park,1195,2.55
1524,2,Ajmera Bhakti Park,795,1.72
1525,1,Ajmera Bhakti Park,575,1.18
1526,1,Ajmera Bhakti Park,575,1.25
1528,3,Ajmera Bhakti Park,1315,3.1
1529,3,Ajmera Bhakti Park,1315,2.72
1531,3,Ajmera Bhakti Park,1315,2.86
1534,3,Ajmera Bhakti Park,1315,3.15
1535,3,Ajmera Bhakti Park,1320,3.0
1537,3,Ajmera Bhakti Park,1350,2.95
1538,3,Ajmera Bhakti Park,1315,2.75
1540,2,Ajmera Bhakti Park,1180,2.9
1541,1,Ajmera Bhakti Park,575,1.14
1544,1,Ajmera Bhakti Park,570,1.1
1545,2,Ajmera Bhakti Park,795,1.8
1547,1,Ajmera Bhakti Park,585,1.25
1548,1,Ajmera Bhakti Park,575,1.18
1550,2,Ajmera Bhakti Park,795,1.8
1551,2,Ajmera Bhakti Park,1315,3.2
1552,2,Ajmera Bhakti Park,955,2.0
1553,3,Ajmera Bhakti Park,1315,2.8
1554,1,Ajmera Bhakti Park,575,1.17
1555,1,Ajmera Bhakti Park,575,1.16
1557,2,Ajmera Bhakti Park,955,2.1
1559,1,Ajmera Bhakti Park,575,1.23
1560,1,Ajmera Bhakti Park,575,1.2
1561,1,Ajmera Bhakti Park,575,1.22
1568,1,Ajmera Bhakti Park,575,1.15
1570,1,Ajmera Bhakti Park,585,1.21
1571,1,Ajmera Bhakti Park,585,1.32
1572,1,Ajmera Bhakti Park,575,1.05
1574,3,Ajmera Bhakti Park,1315,2.85
1577,3,Ajmera Bhakti Park,2390,5.7
1578,2,Ajmera Bhakti Park,1350,3.1
1579,1,Ajmera Bhakti Park,450,1.05
1580,1,Ajmera Bhakti Park,450,1.1
1583,1,Ajmera Bhakti Park,575,1.15
1585,1,Ajmera Bhakti Park,575,1.15
1587,2,Ajmera Bhakti Park,1315,3.15
1588,1,Ajmera Bhakti Park,520,1.15
1589,1,Ajmera Bhakti Park,560,1.1
1595,2,Ajmera Bhakti Park,795,1.8
1597,2,Ajmera Bhakti Park,1170,2.5
1599,3,Ajmera Bhakti Park,1315,3.0
1601,1,Ajmera Bhakti Park,575,1.27
1607,3,Ajmera Bhakti Park,1315,3.1
1608,3,Ajmera Bhakti Park,1315,3.2
